4930474N09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxn3,2,2,5,0,6,5,5,0,4,6250,1,6,1,1,4,0,2
1700064M15Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Efcab11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tdp1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0
Kcnk13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psmc1,8807,11,0,2,2,1,391,3,10,1,10,5,6,2,0,4,1
Nrde2,8002,3,1,0,2,1,0,0,3,0,0,0,1,0,0,0,0
Gm10433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calm1,6723,19375,39351,6625,9919,59,13670,55,24527,10959,102,11624,5333,7220,91,74596,6086
Gm10432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0
Ttc7b,4,0,1,2,0,2,3,0,0,0,3,1,0,0,1,200,0
Rps6ka5,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
9030617O03Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gpr68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
Ccdc88c,0,0,2,0,2,2,2,3,1,1,3,0,2,5,0,0,4
Mir1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smek1,0,0,0,2,0,2,4,0,1,0,2,2,3.5,3,0,2,0
D130020L05Rik,0,0,5,2487,0,1,0,0,0,0,0,0,0.5,0,1,2,0.5
Kif4-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catsperb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tc2n,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fbln5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trip11,31782,3,0,2,0,1,2,0,0,1,1,312,1,3,3,8671,2
Atxn3,0,1,0,0,8,0,0,0,3,0,0,0,1,0,0,0,0
Cpsf2,1,1,1,3,0,1,1,0,0,0,2,1,0,1,0,2,2
Slc24a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rin3,9,1158,1,0,21,3,7,7603,22,3,1979,5174,24101,7,9,12,5
Lgmn,1,2,2,0,2,1,1,0,1,0,2,0,0,1,0,0,0
Golga5,2,0,1,2,2,1,0,2,4,1,2,4,0,3,4,2,1
Chga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itpk1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mir1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moap1,1.5,0,1.5,0,0,1.5,0,0,0,1.5,1,0,4.17,4,5305,4,7538.33
Gm20604,1.5,0,1.5,0,0,1.5,0,0,0,2.5,1,0,220.42,4,6013.75,4,7538.33
Tmem251,1,0,2,1,5,6,0,0,4,2,0,1,6,4,6,3,8295
AK010878,0,0,0,0,0,8.5,0,0,0,1,1,0,218.42,0,714.25,0,2.33
Ubr7,1,0,1,0,0,0,0,2,0,1,0,0,2,1,0,0,1
Btbd7,1,1,1630,1,1,1,3,0,0,2,1,0,0,0,0,1,0
Cox8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unc79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prima1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam181a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otub2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ddx24,15,10,6,7,2,2,20,1,0,1,14,0,2,0,2,0,3
Ifi27l2a,2,1,0,3.5,0,1,65.5,1,0,1,5.5,4,4,72.5,2,2,2.5
Ifi27,0,1,4,2.5,8,7,7346.5,6,4,5678.5,13.5,4,3,6858.5,8,2,4.5
Ifi27l2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppp4r4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina4-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3g,0,1,3,0,0,0,0,0,2,0,0,2,0,1,0,0,0
Serpina3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serpina3n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gsc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dicer1,1,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0
Clmn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syne3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Snhg10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scarna13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glrx5,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0
Tcl1b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tcl1b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tcl1b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tcl1b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tcl1b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tcl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tunar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D430019H16Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU015791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bdkrb2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bdkrb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atg2b,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1
Gskip,2,1,0,1,0,0,0,0,0,0,1,0,2,2,0,3,0
Ak7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papola,7,11773,1,8,4402,3,3,10,5,1,1,7,8,8,3,6624,89
Vrk1,3,0,0,3,1,1,3,0,0,0,1,0,1,1,0,1,0
1700121N20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933406K04Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930465M20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bcl11b,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Setd3,2,2,0,8,2,2,7,8,0,100,2,1,0,0,0,10,0
Ccnk,0,0,0,0,0,0,0,0,122,0,0,0,1,564,0,0,914
Ccdc85c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hhipl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp46a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eml1,0,0,3,0,0,5,0,0,0,3,0,0,0,0,3.5,0,0
Gm16596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
Evl,1,1,2,0,2,1,0,1.5,0,0,3,0.5,0,0.5,0,0,2
Mir342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Degs2,0,0,0,0,1,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0
Yy1,0,3,0,1,0,0,6,12,0,0,2,6,6,8,6,8,2370
Slc25a29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Mir345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc25a47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wars,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
Wdr25,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
Begain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dlk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meg3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir1906-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir1906-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir3070a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir3070b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rtl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6430411K18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir3071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF357425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF357426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQ267100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF357359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQ267101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF357355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DQ267102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir299a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir299b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir376c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir376b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir376a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir487b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir496a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3110009F21Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dio3os,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dio3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppp2r5c,5,3,2,0,6644,8,2683,5055,10,14,10,3,10,20641,7,10,903
B930059L03Rik,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Dync1h1,5,3,2,0,0,1,0,0,2,1,3,0,1,2,0,0,10172
1700001K19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hsp90aa1,5,2,4252.33,9,4199,8,826,2,9,3,5,4,15,6,5070,7,15
Wdr20,0,0,1,0,0,0,4,2,0,1143,3575,2,0.5,2,0,1,1
Mok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp839,5.5,23,0,0,0,0,0,0,2.5,0,1,5,0,26,1,0,135.5
Cinp,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6
Tecpr2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,79,0
Ankrd9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
6030440G07Rik,0,0,0.73,0,0,2.75,0,0,0.25,0,0,0,110.33,0,0,0,0
Rcor1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
4930595D18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Traf3,3,7,3,0,6,2,11,4,31,5076.5,20072,7927,18999,22,7,98,19609
Amn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdc42bpb,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
A230065H16Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exoc3l4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tnfaip2,10612,67,7,25,5437,29,30728,28742,23848.5,12545,3333,58,49,11982,2554,320,12
Gm266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eif5,20128,17,25,2387,3600,31,19327,5866,12343,8172,23,9792,2849,9599,4480,6514,28677
Snora28,0,0,0,609,1074,0,1,2,584,3,0,3,3,1,0,2,0
2810029C07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark3,15539,6,1,1,7762,1,14,3,8930,4,9,2,10,11370,3,6,7
Ckb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trmt61a,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Bag5,0,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,0
Apopt1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Klc1,0,3,1,0,1,0,2,0,0,0,2,1,0,1,0,0,0
Xrcc3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zfyve21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppp1r13b,1,0,1,0,1,3,6,0,0,0,3,0,0,1,0,0,4
5033406O09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010107E04Rik,1,1,2,1,0,2,0,2,0,3,0,2,1,3,5128,3,0
Tdrd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rd3l,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aspg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir3073a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir3073b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kif26a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A730018C14Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B020018J22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A530016L24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Inf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adssl1,11,16458,1,12861,8251,13,36,21,8,9,23,27,1,0,0,17,11
Siva1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Akt1,22,14383,0,2,10555,11,14693,24,11,1,29,15,19152,25,17,24,13
Mir6939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zbtb42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Cep170b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pld4,2,0,1,0,0,0,2,1,0,2,3,1,4,1,0,0,0
BC022687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdca4,1,2,0,2,0,2,0,0,1,0,3,0,0,1,0,2,0
Gpr132,0,1,0,0,2,0,0,2,428,0,2,2085,0,0,0,0,0
Jag2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nudt14,1,1,0,0,0,0,0,3,0,0,0,2,1,0,1,2,0
Brf1,0,0,0,0,2,3,1,1,1,1,0,1,0,1,0,0,1
Btbd6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Pacs2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Tex22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mta1,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crip2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crip1,3,1,0,0,3,2,3,0,1,3,0,1,0,2,0,0,1
4930427A07Rik,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
Tmem121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir7094-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir7094-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zfp386,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1
Vipr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wdr60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esyt2,20080,9386,4,4,2332,5,2645,8,5,3401,4,9,11,6,9,13980,2665
D430020J02Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ncapg2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ptprn2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rapgef5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdca7l,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dnah11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
D230030E09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sp8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abcb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itgb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speer6-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810429I04Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700024F13Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gdi2,181,6,14312,30146,3,16,12,1,4,11026,18,5,4,7,14,1191,10059
Fam208b,5,0,0,0,1,0,3,2,1,1,1,1,1,2,0,0,37
Asb13,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
Calml3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calm4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calm5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Net1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Tubal3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ucn3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcksl1-ps4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akr1e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700016G22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klf6,123,66197,43,19,18608,63,28098,17125,33046,18195,56960,123,72,16561,55116,1638,43
Pitrm1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
Pfkp,1,0,6,0,1,4,8,1,1,5,5,1,4,1,10346,3,6
Adarb2,0,2,0,0,0,1.5,0,1.5,158.5,1,0,216.5,267.67,149,0.5,22,0
Wdr37,17042,4,12,29,1905,1,0,1,301,419,3,500,0,0,0,2,0
Idi1,0,2,0,3,3,0,2,0,0,0,0,1,2,2,0,2,2
Idi2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gtpbp4,0,1,0,2,4,1,0,0,6,0,2,0,15172,8,1,8,0
Larp4b,5186,14,3,8,9409,10,378,14,4015,102,6087,13,7270,17224,17,30,5
Dip2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zmynd11,0,15,1,3,5,0,0,10,715,1,5,7,6173,5,6,1,6
Chrm3,0,0,0,0,3,0,0,0,6,0,0,0,12,45,0,0,0
Zp4-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gm10336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mtr,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Actn2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heatr1,4,0,2,0,0,0,1,2,2,1,3,3,2,1,1,0,0
Lgals8,0,1,1,0,0,0,1,0,1941,1,0,4,3,1,1,0,2
Edaradd,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
Ero1lb,0,1,2,0,10,2,1,1,8,2,1,2,5,1,0,0,0
Gpr137b-ps,2.5,3,1.5,0,0,3,2,3,0,0,4,0.5,1,0,0.5,1,0.5
Prl2c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl2c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prl2c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
