Commd5,0,1,0,0,6,0,0,0,3,0,0,0,12360,7,2,6,0,0,5,0
Rpl8,5,2,2,6,7,5,10096,10,5,3,7,2,5,1,7,6,4,4,2,4
Zfp647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110038F14Rik,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Mb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol6,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0
Rbfox2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700109K24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol9a,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0
Apol7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol10a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol11a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol7c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700025B11Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol10b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm8221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol11b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol7e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apol9b,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0
Apol8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myh9,32167,2180.5,14,20,2994,16,2365.5,19,27,2798,22,124.5,45,11881,14,550,33269.5,13501.5,331,15
Txn2,3,2,1,3,2,0,5,1,3,0,0,0,0,1,0,2,1,4319,2,0
Foxred2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eif3d,0,1,0,4,1,0,1,0,0,0,1,0,3,0,0,6,1,1,1,1
Cacng2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ift27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
Pvalb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ncf4,3542,27639,12,44,7674,23,32,29,21256,11,11215,55,37,69,9891,41030,15464,21,40,10
Csf2rb2,0,2,1,0,2,0.5,0.5,984.33,0,0.5,0.67,1,0,0,1.67,0,0,0.67,1.83,790.33
Mir7676-2,0.33,0,0.33,0,0,0,0,9.67,0,0.33,0.33,0,0,0,1,0,0,0.33,0.67,418.32
Mir7676-1,0.33,0,0.33,0,0,0,0,9.67,0,0.33,0.33,0,0,0,1,0,0,0.33,0.67,418.32
Csf2rb,10.33,3,26.33,30,2,21.5,9.5,31.33,22,44.83,2591.67,17,2,1,20.33,36,0,11.67,18.83,14233.99
Tex33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mpst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kctd17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmprss6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Il2rb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1qtnf6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sstr3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rac2,68900,40533,7927,47529,54229,80,26782,5657,70417,39733,182,10292,31878,30957,23079,88803,17907,48128,182,129
Cyth4,3,2,4,1,7,6,7,1,4,3,11,1,7,3,5,5,9,9,13,8
Elfn2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mfng,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Card10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdc42ep1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lgals2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gga1,0,0,0,0,1,0,0,0,2861,1,1,2,2,3,1,0,0,0,4,1
Mir6955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sh3bp1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
Pdxp,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Lgals1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nol12,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0
Triobp,26556.5,27,23.5,1721,10850.5,28.5,19.5,14054.5,4969.5,34296.5,34,32,30,7.5,9.5,2227.5,3049,22363.5,33137.5,39.5
Gm10865,1383.5,2,1.5,2,517.5,1.55,0.5,724.5,2.05,1769.5,2,4,2,0.5,1.5,1.5,2,1223.5,1736.5,2.5
Mir6956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H1f0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gcat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galr3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankrd54,0,1,0,0,2,0,1,0,1,1,0,1,0,0,1,1,0,0,0,2
Eif3l,4,3,0,1,0,0,3,0,0,1,4,0,0,1,2,0,0,3,3,2
Micall1,0,0,0,0,2,0,0,0,0,1,0.5,0,0,0,0,0,0,0,1,1
1700088E04Rik,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
Polr2f,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,7539,0,0,0,0
Sox10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pick1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Slc16a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baiap2l2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pla2g6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Maff,0,1,1040,1,0,0,0,2,3,0,0,0,2,0,0,0,2,2,4,1
Tmem184b,5,1,10,4,0,11,0,0,3,17833,6,8,1,9,10,1,3549,1,0,10
Mir1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Csnk1e,0,0,12,1,0,12,2,0,3,13742,4,4,0,0,20,0,0,2,2,13
Kcnj4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kdelr3,0,0,0,0,0,0,0,26.5,0,0,0,0,0,5,0,0,0,0,0,0
Ddx17,2809,3,1,7,3,5,2,7477.5,2,0,1,13,4,11977,2,137,5,0,0,0
Dmc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam227a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cby1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomm22,6,2,4,5,5,6,4,0,3726,4758,3,5,3,1,2,16,1,1,19,3
Josd1,8,20,1,0,4,5,14,17545,0,0,20,13,4,1,2,10553,0,18,0,0
Gtpbp1,4,3,2,17,9,6,19,4,0,688,4,1,0,3,1,10,3354,7,1,4
Sun2,0,231,1,125,7,4,4,0,3551,3190,14650,13,5,3,299,2,89,282,7,3
Gm16576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dnal4,0,0,0,0,6,0,0,0,8,0,0,0,5,0,0,0,0,0,16037,4
Nptxr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Npcd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cbx6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D730005E14Rik,1,0,0,0,0,1,1.5,1.5,2,1,1.5,0,0.5,1.5,1,0,1,1.5,1.5,1.5
Apobec3,9,5,10,0,5,5,3.5,1.5,5,3,5.5,6,5.5,3.5,7,0,5,3.5,2.5,5.5
Cbx7,0,1,0,0,1,0,4,3,1,2,2,2,3,1,0,0,2,1,2,0
Pdgfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir7213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rpl3,9,3,7,5,7,5,3,4,4,7,8,6,9,7,6,10,3,7,8,10
Snord83b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syngr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tab1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mgat3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mief1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0
Atf4,22,12,27,5326,26,20,11253,10635,5691,6,11,13,24,13,19826,3159,33,2800,12,11
Rps19bp1,0,0,0,0,0,0,0,0,1,878,1,1,0,0,2,0,0,0,0,1
Cacna1i,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Enthd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grap2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
Mir6957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam83f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A430088P11Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tnrc6b,6,5,2,1,2,0,2,3,1,1,3,7,2583,3769,3.5,3,6382,6,1,0
Mir5113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
Adsl,1,0,0,0,1,2,0,1,0,1,0,2,1,0,1,1,1,0,1,0
Sgsm3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mkl1,0,0,0,1,2,0,0,0,2,0,0,0,4,1,0,1,4,0,4,0
4930483J18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mchr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8430426J06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc25a17,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
St13,4,6,7,0,0,7,2,2,5,10,2,7336,1,2,4,0,0,1,5,12653
Xpnpep3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dnajb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rbx1,2,2,8,6,2,9,4,4,1711,7631,8,3,13,8,8,10897,3,2,3,4
Ep300,4,1,12,1,2,8,3,5,4,301,2613,587,3,6,15,0,2,6,1766,15
L3mbtl2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0
Chadl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangap1,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0
Zc3h7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tef,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Tob2,3,0,0,0,0,1,1,0,0,1,1,5,0,0,0,0,0,2,3,1
Phf5a,1,1,1,2,0,1,1,0,2,144,1,1,1,0,0,2,2,2,1,3
Aco2,4.5,3.5,1,17,0,0,2,4,18,12.5,10,7.5,0,0,1,23,0,4,1,1
Polr3h,0.5,0.5,1,0,0,0,0,0,0,1.5,0,1.5,0,1,0,0,0,0,0,0
Csdc2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pmm1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1700029P11Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desi1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xrcc6,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0
Nhp2l1,2,5,10937,12,12,13,21367,17,2,8,19,14504,0,2,9,0,1,10,2,5
4930407I10Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mei1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ccdc134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Srebf2,7,3,11,1601,6,12,14,7288,2241,4,11,6,3,4,13,5,5,7,16,823
Mir33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shisa8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
Tnfrsf13c,11,6,4,0,5,4,7,2,7,2,3,1,1,4,2,0,3,5,4,6
Cenpm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500009C09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wbp2nl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naga,0,0,15,0,30,11,13517,9,15,6,6,0,34,25,13041,5,28,3,35605,14
Fam109b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smdt1,0,1,5401,5,8,11,0,0,9,2932,9,2,7,1,6142,5,2,3500,8459,4952
Ndufa6,0,4,1,0,2,1,1,0,3,3348,1,1,5,1,3,3,0,1289,2,5
Cyp2d22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cyp2d11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2d10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2d12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2d34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2d13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2d37-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2d40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyp2d26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tcf20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Tbrg3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm20324,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mir3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nfam1,43051,32,22,17290,13163,13,36,15,167,13284,50,27,25854,25173,20,86,26219,27030,44,24
Serhl,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,1.5,2,0
Rrp7a,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0.5,1.5,0,0.5,1,2
Poldip3,4,9,4,0,3,2,22,8,2944,4,25618,17,6,4,8,8,7,8156,9,8
Rnu12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyb5r3,1,0,4,8676,1,1,0,1,0,0,0,0,2,0,0,2,0,0,1,0
A4galt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arfgap3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0
1700001L05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pacsin2,11,11,3,12,2089,4,8,8,7767,6,15,10482,9,8,7,5,4,13,17,7416
Ttll1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Bik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcat,1,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tspo,6,12,10,3,4778,10,10,18,20,12953,14,27090,3,3,11,8,11,5,7,7
Ttll12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scube1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mpped1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Efcab6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sult4a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pnpla5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pnpla3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samm50,3,1,1,2,1,2,0,0,1,0,1,0,1,2,0,3,1,0,1,0
Parvb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvg,24,0,15,44,19132,8,5,1,14,3,5,0,40,24,19,33875,23173,14,22,0
1810041L15Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ldoc1l,2,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Prr5,2,2,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0
Gm20556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arhgap8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phf21b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nup50,4,6,0,1,7,0,0,4,13210,4,2,8,18,11,3,7,1,0,12,7
5031439G07Rik,8,4,4,9,1,3,1,1,4,3880,5,2,0,1,5,0,0,2,1,1
Mir1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upk3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam118a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smc1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ribc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fbln1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atxn10,6,2883,13,11321,12,8,27,6,37,18047,21161,23,12,6,21,21,2,16,34,19
7530416G11Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wnt7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AU022754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincppara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirlet7c-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirlet7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppara,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
Cdpf1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pkdrej,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ttc38,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
Gtse1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trmu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Celsr1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gramd4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0
Cerk,1,1,1,0,2,1,1,2,1,1,0,0,5,0,1,5,154,0,2,1
Tbc1d22a,32517,5,0,0,1,0,2,0,6,0,4,0,8,0,1,0,0,3,15321.5,2
Fam19a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir6393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B230214G05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zdhhc25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brd1,0,2,0,0,7,4,12674,4,0,0,4,0,0,1,0,0,0,7,3,0
Zbed4,0,1,1,0,0,0,1,1,0,1,2,0,1,0,0,0,2,0,0,0
Alg12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Creld2,0,4,1,0,1,0,0,0,4,0,1,0,0,0,2,0,1,0,5,4
Pim3,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0
Ttll8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mlc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mov10l1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panx2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810021B22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trabd,1,2,6,13818,11,3,12,5,4,0,4,0,13551,10,2,22,6,7341,12,4
Selo,1,0,0,0,0.5,0,0,0,3237.5,0,0.5,0,2,19.5,2,0,0,0,2,0
Tubgcp6,1,0,0,0,0.5,0,0,0,0.5,2,2.5,0,1,150.5,1,1,0,1,0,0
Hdac10,3,0,0,0,0,0,1,0,1,1,0,2,2,1,1,0,1,1,0,2
Mapk12,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Mapk11,0,3,0,0,1,0,1,0,2,1,4,3,1,1,0,0,2,2,0,0
Plxnb2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Mir7118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dennd6b,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Mir6958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ppp6r2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Sbf1,2,1,0,0,1,1,0,0,1,0,1,2,0,1,1,0,2,0,1,0
Mir6959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adm2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lmf2,4,2,4,0,1,2,1,0,1,4,4,0,0,2,10,0,0,6,1,2
Ncaph2,3,0,1,6,2,0,4.33,0,1,1,2,0,11.33,1,1,4,1,6.5,12.33,1
Sco2,0,0,0,0,0,0,0.33,0,0.5,0,0,0,0.33,0,0,0,0,0.5,0.33,0
Tymp,0,0,0,0,0,0,0.33,0,0.5,0,0,0,0.33,0,0,0,0,0,0.33,0
Odf3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klhdc7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syce3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cpt1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8.33,0
ChkbCpt1b,1.5,0.5,0,1,1.5,0,0,64.5,108,0.5,1,0,2.5,1.5,0,2574.5,0.5,0.5,2738.83,1
Chkb,1.5,0.5,0,1,1.5,0,0,156.5,228,0.5,1,0,2.5,1.5,0,2647.5,0.5,0.5,2844.83,1
Mapk8ip2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arsa,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
C230037L18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shank3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rabl2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syt10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alg10b,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Mir7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cpne8,220,0,23.5,1.89,0,0,0,1.5,10,0,5,80.5,0,15.5,352.5,1121,438.5,3.55,4.72,205.56
Spn-ps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kif21a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abcd2,5,1,9,19041,1,3,2,1,1,2,4,0,0,0,2,16,4,2361,9,8
Slc2a13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrrk2,5,3,7,0,7,15,7,0,9289,12595,12,15,680,16,14,2,30944,4736,22,15
Muc19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smgc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cntn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pdzrn4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gxylt1,0,0,0,0,1,1,2,1,2,0,0,0,1,1,1,0,1,1,2,0
Yaf2,0,1,6,2955,12,10,10,7,2,5602,5,2,1,0,1,6,3,7804,1,3
Zcrb1,1,0,2,1,0,0,5,0,1,0,2,0,0,0,2,1,1,2100,5,6098
Pphln1,0,4,0,3,1,0,1,3423,0,0,7.5,2,2,0,1,1,0,2,0,3
Prickle1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9430014N10Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D630010B17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
